"Label (Grouping)","Massachusetts!!Estimate","Massachusetts!!Margin of Error","Abington CDP, Massachusetts!!Estimate","Abington CDP, Massachusetts!!Margin of Error","Acushnet Center CDP, Massachusetts!!Estimate","Acushnet Center CDP, Massachusetts!!Margin of Error","Adams CDP, Massachusetts!!Estimate","Adams CDP, Massachusetts!!Margin of Error","Agawam Town city, Massachusetts!!Estimate","Agawam Town city, Massachusetts!!Margin of Error","Amesbury Town city, Massachusetts!!Estimate","Amesbury Town city, Massachusetts!!Margin of Error","Amherst Center CDP, Massachusetts!!Estimate","Amherst Center CDP, Massachusetts!!Margin of Error","Andover CDP, Massachusetts!!Estimate","Andover CDP, Massachusetts!!Margin of Error","Arlington CDP, Massachusetts!!Estimate","Arlington CDP, Massachusetts!!Margin of Error","Athol CDP, Massachusetts!!Estimate","Athol CDP, Massachusetts!!Margin of Error","Attleboro city, Massachusetts!!Estimate","Attleboro city, Massachusetts!!Margin of Error","Ayer CDP, Massachusetts!!Estimate","Ayer CDP, Massachusetts!!Margin of Error","Baldwinville CDP, Massachusetts!!Estimate","Baldwinville CDP, Massachusetts!!Margin of Error","Barnstable Town city, Massachusetts!!Estimate","Barnstable Town city, Massachusetts!!Margin of Error","Barre CDP, Massachusetts!!Estimate","Barre CDP, Massachusetts!!Margin of Error","Belchertown CDP, Massachusetts!!Estimate","Belchertown CDP, Massachusetts!!Margin of Error","Bellingham CDP, Massachusetts!!Estimate","Bellingham CDP, Massachusetts!!Margin of Error","Belmont CDP, Massachusetts!!Estimate","Belmont CDP, Massachusetts!!Margin of Error","Beverly city, Massachusetts!!Estimate","Beverly city, Massachusetts!!Margin of Error","Blandford CDP, Massachusetts!!Estimate","Blandford CDP, Massachusetts!!Margin of Error","Bliss Corner CDP, Massachusetts!!Estimate","Bliss Corner CDP, Massachusetts!!Margin of Error","Boston city, Massachusetts!!Estimate","Boston city, Massachusetts!!Margin of Error","Bourne CDP, Massachusetts!!Estimate","Bourne CDP, Massachusetts!!Margin of Error","Boxford CDP, Massachusetts!!Estimate","Boxford CDP, Massachusetts!!Margin of Error","Braintree Town city, Massachusetts!!Estimate","Braintree Town city, Massachusetts!!Margin of Error","Brewster CDP, Massachusetts!!Estimate","Brewster CDP, Massachusetts!!Margin of Error","Bridgewater Town city, Massachusetts!!Estimate","Bridgewater Town city, Massachusetts!!Margin of Error","Brockton city, Massachusetts!!Estimate","Brockton city, Massachusetts!!Margin of Error","Brookfield CDP, Massachusetts!!Estimate","Brookfield CDP, Massachusetts!!Margin of Error","Brookline CDP, Massachusetts!!Estimate","Brookline CDP, Massachusetts!!Margin of Error","Burlington CDP, Massachusetts!!Estimate","Burlington CDP, Massachusetts!!Margin of Error","Buzzards Bay CDP, Massachusetts!!Estimate","Buzzards Bay CDP, Massachusetts!!Margin of Error","Cambridge city, Massachusetts!!Estimate","Cambridge city, Massachusetts!!Margin of Error","Chatham CDP, Massachusetts!!Estimate","Chatham CDP, Massachusetts!!Margin of Error","Chelsea city, Massachusetts!!Estimate","Chelsea city, Massachusetts!!Margin of Error","Cheshire CDP, Massachusetts!!Estimate","Cheshire CDP, Massachusetts!!Margin of Error","Chester CDP, Massachusetts!!Estimate","Chester CDP, Massachusetts!!Margin of Error","Chicopee city, Massachusetts!!Estimate","Chicopee city, Massachusetts!!Margin of Error","Clinton CDP, Massachusetts!!Estimate","Clinton CDP, Massachusetts!!Margin of Error","Cochituate CDP, Massachusetts!!Estimate","Cochituate CDP, Massachusetts!!Margin of Error","Cordaville CDP, Massachusetts!!Estimate","Cordaville CDP, Massachusetts!!Margin of Error","Danvers CDP, Massachusetts!!Estimate","Danvers CDP, Massachusetts!!Margin of Error","Dedham CDP, Massachusetts!!Estimate","Dedham CDP, Massachusetts!!Margin of Error","Deerfield CDP, Massachusetts!!Estimate","Deerfield CDP, Massachusetts!!Margin of Error","Dennis CDP, Massachusetts!!Estimate","Dennis CDP, Massachusetts!!Margin of Error","Dennis Port CDP, Massachusetts!!Estimate","Dennis Port CDP, Massachusetts!!Margin of Error","Devens CDP, Massachusetts!!Estimate","Devens CDP, Massachusetts!!Margin of Error","Dover CDP, Massachusetts!!Estimate","Dover CDP, Massachusetts!!Margin of Error","Duxbury CDP, Massachusetts!!Estimate","Duxbury CDP, Massachusetts!!Margin of Error","East Brookfield CDP, Massachusetts!!Estimate","East Brookfield CDP, Massachusetts!!Margin of Error","East Dennis CDP, Massachusetts!!Estimate","East Dennis CDP, Massachusetts!!Margin of Error","East Douglas CDP, Massachusetts!!Estimate","East Douglas CDP, Massachusetts!!Margin of Error","East Falmouth CDP, Massachusetts!!Estimate","East Falmouth CDP, Massachusetts!!Margin of Error","Easthampton Town city, Massachusetts!!Estimate","Easthampton Town city, Massachusetts!!Margin of Error","East Harwich CDP, Massachusetts!!Estimate","East Harwich CDP, Massachusetts!!Margin of Error","East Pepperell CDP, Massachusetts!!Estimate","East Pepperell CDP, Massachusetts!!Margin of Error","East Sandwich CDP, Massachusetts!!Estimate","East Sandwich CDP, Massachusetts!!Margin of Error","Edgartown CDP, Massachusetts!!Estimate","Edgartown CDP, Massachusetts!!Margin of Error","Essex CDP, Massachusetts!!Estimate","Essex CDP, Massachusetts!!Margin of Error","Everett city, Massachusetts!!Estimate","Everett city, Massachusetts!!Margin of Error","Fall River city, Massachusetts!!Estimate","Fall River city, Massachusetts!!Margin of Error","Falmouth CDP, Massachusetts!!Estimate","Falmouth CDP, Massachusetts!!Margin of Error","Fiskdale CDP, Massachusetts!!Estimate","Fiskdale CDP, Massachusetts!!Margin of Error","Fitchburg city, Massachusetts!!Estimate","Fitchburg city, Massachusetts!!Margin of Error","Forestdale CDP, Massachusetts!!Estimate","Forestdale CDP, Massachusetts!!Margin of Error","Foxborough CDP, Massachusetts!!Estimate","Foxborough CDP, Massachusetts!!Margin of Error","Framingham city, Massachusetts!!Estimate","Framingham city, Massachusetts!!Margin of Error","Franklin Town city, Massachusetts!!Estimate","Franklin Town city, Massachusetts!!Margin of Error","Gardner city, Massachusetts!!Estimate","Gardner city, Massachusetts!!Margin of Error","Gloucester city, Massachusetts!!Estimate","Gloucester city, Massachusetts!!Margin of Error","Granby CDP, Massachusetts!!Estimate","Granby CDP, Massachusetts!!Margin of Error","Great Barrington CDP, Massachusetts!!Estimate","Great Barrington CDP, Massachusetts!!Margin of Error","Greenfield Town city, Massachusetts!!Estimate","Greenfield Town city, Massachusetts!!Margin of Error","Green Harbor-Cedar Crest CDP, Massachusetts!!Estimate","Green Harbor-Cedar Crest CDP, Massachusetts!!Margin of Error","Groton CDP, Massachusetts!!Estimate","Groton CDP, Massachusetts!!Margin of Error","Hanscom AFB CDP, Massachusetts!!Estimate","Hanscom AFB CDP, Massachusetts!!Margin of Error","Hanson CDP, Massachusetts!!Estimate","Hanson CDP, Massachusetts!!Margin of Error","Harwich Center CDP, Massachusetts!!Estimate","Harwich Center CDP, Massachusetts!!Margin of Error","Harwich Port CDP, Massachusetts!!Estimate","Harwich Port CDP, Massachusetts!!Margin of Error","Hatfield CDP, Massachusetts!!Estimate","Hatfield CDP, Massachusetts!!Margin of Error","Haverhill city, Massachusetts!!Estimate","Haverhill city, Massachusetts!!Margin of Error","Hingham CDP, Massachusetts!!Estimate","Hingham CDP, Massachusetts!!Margin of Error","Holbrook CDP, Massachusetts!!Estimate","Holbrook CDP, Massachusetts!!Margin of Error","Holland CDP, Massachusetts!!Estimate","Holland CDP, Massachusetts!!Margin of Error","Holyoke city, Massachusetts!!Estimate","Holyoke city, Massachusetts!!Margin of Error","Hopedale CDP, Massachusetts!!Estimate","Hopedale CDP, Massachusetts!!Margin of Error","Hopkinton CDP, Massachusetts!!Estimate","Hopkinton CDP, Massachusetts!!Margin of Error","Housatonic CDP, Massachusetts!!Estimate","Housatonic CDP, Massachusetts!!Margin of Error","Hudson CDP, Massachusetts!!Estimate","Hudson CDP, Massachusetts!!Margin of Error","Hull CDP, Massachusetts!!Estimate","Hull CDP, Massachusetts!!Margin of Error","Huntington CDP, Massachusetts!!Estimate","Huntington CDP, Massachusetts!!Margin of Error","Ipswich CDP, Massachusetts!!Estimate","Ipswich CDP, Massachusetts!!Margin of Error","Kingston CDP, Massachusetts!!Estimate","Kingston CDP, Massachusetts!!Margin of Error","Lawrence city, Massachusetts!!Estimate","Lawrence city, Massachusetts!!Margin of Error","Lee CDP, Massachusetts!!Estimate","Lee CDP, Massachusetts!!Margin of Error","Lenox CDP, Massachusetts!!Estimate","Lenox CDP, Massachusetts!!Margin of Error","Leominster city, Massachusetts!!Estimate","Leominster city, Massachusetts!!Margin of Error","Lexington CDP, Massachusetts!!Estimate","Lexington CDP, Massachusetts!!Margin of Error","Littleton Common CDP, Massachusetts!!Estimate","Littleton Common CDP, Massachusetts!!Margin of Error","Longmeadow CDP, Massachusetts!!Estimate","Longmeadow CDP, Massachusetts!!Margin of Error","Lowell city, Massachusetts!!Estimate","Lowell city, Massachusetts!!Margin of Error","Lunenburg CDP, Massachusetts!!Estimate","Lunenburg CDP, Massachusetts!!Margin of Error","Lynn city, Massachusetts!!Estimate","Lynn city, Massachusetts!!Margin of Error","Lynnfield CDP, Massachusetts!!Estimate","Lynnfield CDP, Massachusetts!!Margin of Error","Madaket CDP, Massachusetts!!Estimate","Madaket CDP, Massachusetts!!Margin of Error","Malden city, Massachusetts!!Estimate","Malden city, Massachusetts!!Margin of Error","Mansfield Center CDP, Massachusetts!!Estimate","Mansfield Center CDP, Massachusetts!!Margin of Error","Marblehead CDP, Massachusetts!!Estimate","Marblehead CDP, Massachusetts!!Margin of Error","Marion Center CDP, Massachusetts!!Estimate","Marion Center CDP, Massachusetts!!Margin of Error","Marlborough city, Massachusetts!!Estimate","Marlborough city, Massachusetts!!Margin of Error","Marshfield CDP, Massachusetts!!Estimate","Marshfield CDP, Massachusetts!!Margin of Error","Marshfield Hills CDP, Massachusetts!!Estimate","Marshfield Hills CDP, Massachusetts!!Margin of Error","Mashpee Neck CDP, Massachusetts!!Estimate","Mashpee Neck CDP, Massachusetts!!Margin of Error","Mattapoisett Center CDP, Massachusetts!!Estimate","Mattapoisett Center CDP, Massachusetts!!Margin of Error","Maynard CDP, Massachusetts!!Estimate","Maynard CDP, Massachusetts!!Margin of Error","Medfield CDP, Massachusetts!!Estimate","Medfield CDP, Massachusetts!!Margin of Error","Medford city, Massachusetts!!Estimate","Medford city, Massachusetts!!Margin of Error","Melrose city, Massachusetts!!Estimate","Melrose city, Massachusetts!!Margin of Error","Methuen Town city, Massachusetts!!Estimate","Methuen Town city, Massachusetts!!Margin of Error","Middleborough Center CDP, Massachusetts!!Estimate","Middleborough Center CDP, Massachusetts!!Margin of Error","Milford CDP, Massachusetts!!Estimate","Milford CDP, Massachusetts!!Margin of Error","Millers Falls CDP, Massachusetts!!Estimate","Millers Falls CDP, Massachusetts!!Margin of Error","Millis-Clicquot CDP, Massachusetts!!Estimate","Millis-Clicquot CDP, Massachusetts!!Margin of Error","Milton CDP, Massachusetts!!Estimate","Milton CDP, Massachusetts!!Margin of Error","Monomoscoy Island CDP, Massachusetts!!Estimate","Monomoscoy Island CDP, Massachusetts!!Margin of Error","Monson Center CDP, Massachusetts!!Estimate","Monson Center CDP, Massachusetts!!Margin of Error","Monument Beach CDP, Massachusetts!!Estimate","Monument Beach CDP, Massachusetts!!Margin of Error","Nahant CDP, Massachusetts!!Estimate","Nahant CDP, Massachusetts!!Margin of Error","Nantucket CDP, Massachusetts!!Estimate","Nantucket CDP, Massachusetts!!Margin of Error","Needham CDP, Massachusetts!!Estimate","Needham CDP, Massachusetts!!Margin of Error","New Bedford city, Massachusetts!!Estimate","New Bedford city, Massachusetts!!Margin of Error","Newburyport city, Massachusetts!!Estimate","Newburyport city, Massachusetts!!Margin of Error","New Seabury CDP, Massachusetts!!Estimate","New Seabury CDP, Massachusetts!!Margin of Error","Newton city, Massachusetts!!Estimate","Newton city, Massachusetts!!Margin of Error","North Adams city, Massachusetts!!Estimate","North Adams city, Massachusetts!!Margin of Error","North Amherst CDP, Massachusetts!!Estimate","North Amherst CDP, Massachusetts!!Margin of Error","Northampton city, Massachusetts!!Estimate","Northampton city, Massachusetts!!Margin of Error","Northborough CDP, Massachusetts!!Estimate","Northborough CDP, Massachusetts!!Margin of Error","North Brookfield CDP, Massachusetts!!Estimate","North Brookfield CDP, Massachusetts!!Margin of Error","North Eastham CDP, Massachusetts!!Estimate","North Eastham CDP, Massachusetts!!Margin of Error","North Falmouth CDP, Massachusetts!!Estimate","North Falmouth CDP, Massachusetts!!Margin of Error","Northfield CDP, Massachusetts!!Estimate","Northfield CDP, Massachusetts!!Margin of Error","North Lakeville CDP, Massachusetts!!Estimate","North Lakeville CDP, Massachusetts!!Margin of Error","North Pembroke CDP, Massachusetts!!Estimate","North Pembroke CDP, Massachusetts!!Margin of Error","North Plymouth CDP, Massachusetts!!Estimate","North Plymouth CDP, Massachusetts!!Margin of Error","North Scituate CDP, Massachusetts!!Estimate","North Scituate CDP, Massachusetts!!Margin of Error","North Seekonk CDP, Massachusetts!!Estimate","North Seekonk CDP, Massachusetts!!Margin of Error","Northwest Harwich CDP, Massachusetts!!Estimate","Northwest Harwich CDP, Massachusetts!!Margin of Error","North Westport CDP, Massachusetts!!Estimate","North Westport CDP, Massachusetts!!Margin of Error","Norton Center CDP, Massachusetts!!Estimate","Norton Center CDP, Massachusetts!!Margin of Error","Norwood CDP, Massachusetts!!Estimate","Norwood CDP, Massachusetts!!Margin of Error","Ocean Bluff-Brant Rock CDP, Massachusetts!!Estimate","Ocean Bluff-Brant Rock CDP, Massachusetts!!Margin of Error","Ocean Grove CDP, Massachusetts!!Estimate","Ocean Grove CDP, Massachusetts!!Margin of Error","Onset CDP, Massachusetts!!Estimate","Onset CDP, Massachusetts!!Margin of Error","Orange CDP, Massachusetts!!Estimate","Orange CDP, Massachusetts!!Margin of Error","Orleans CDP, Massachusetts!!Estimate","Orleans CDP, Massachusetts!!Margin of Error","Oxford CDP, Massachusetts!!Estimate","Oxford CDP, Massachusetts!!Margin of Error","Palmer Town city, Massachusetts!!Estimate","Palmer Town city, Massachusetts!!Margin of Error","Peabody city, Massachusetts!!Estimate","Peabody city, Massachusetts!!Margin of Error","Pepperell CDP, Massachusetts!!Estimate","Pepperell CDP, Massachusetts!!Margin of Error","Petersham CDP, Massachusetts!!Estimate","Petersham CDP, Massachusetts!!Margin of Error","Pinehurst CDP, Massachusetts!!Estimate","Pinehurst CDP, Massachusetts!!Margin of Error","Pittsfield city, Massachusetts!!Estimate","Pittsfield city, Massachusetts!!Margin of Error","Plymouth CDP, Massachusetts!!Estimate","Plymouth CDP, Massachusetts!!Margin of Error","Pocasset CDP, Massachusetts!!Estimate","Pocasset CDP, Massachusetts!!Margin of Error","Popponesset CDP, Massachusetts!!Estimate","Popponesset CDP, Massachusetts!!Margin of Error","Popponesset Island CDP, Massachusetts!!Estimate","Popponesset Island CDP, Massachusetts!!Margin of Error","Provincetown CDP, Massachusetts!!Estimate","Provincetown CDP, Massachusetts!!Margin of Error","Quincy city, Massachusetts!!Estimate","Quincy city, Massachusetts!!Margin of Error","Randolph Town city, Massachusetts!!Estimate","Randolph Town city, Massachusetts!!Margin of Error","Raynham Center CDP, Massachusetts!!Estimate","Raynham Center CDP, Massachusetts!!Margin of Error","Reading CDP, Massachusetts!!Estimate","Reading CDP, Massachusetts!!Margin of Error","Revere city, Massachusetts!!Estimate","Revere city, Massachusetts!!Margin of Error","Rockport CDP, Massachusetts!!Estimate","Rockport CDP, Massachusetts!!Margin of Error","Rowley CDP, Massachusetts!!Estimate","Rowley CDP, Massachusetts!!Margin of Error","Russell CDP, Massachusetts!!Estimate","Russell CDP, Massachusetts!!Margin of Error","Rutland CDP, Massachusetts!!Estimate","Rutland CDP, Massachusetts!!Margin of Error","Sagamore CDP, Massachusetts!!Estimate","Sagamore CDP, Massachusetts!!Margin of Error","Salem city, Massachusetts!!Estimate","Salem city, Massachusetts!!Margin of Error","Salisbury CDP, Massachusetts!!Estimate","Salisbury CDP, Massachusetts!!Margin of Error","Sandwich CDP, Massachusetts!!Estimate","Sandwich CDP, Massachusetts!!Margin of Error","Saugus CDP, Massachusetts!!Estimate","Saugus CDP, Massachusetts!!Margin of Error","Scituate CDP, Massachusetts!!Estimate","Scituate CDP, Massachusetts!!Margin of Error","Seabrook CDP, Massachusetts!!Estimate","Seabrook CDP, Massachusetts!!Margin of Error","Seconsett Island CDP, Massachusetts!!Estimate","Seconsett Island CDP, Massachusetts!!Margin of Error","Sharon CDP, Massachusetts!!Estimate","Sharon CDP, Massachusetts!!Margin of Error","Shelburne Falls CDP, Massachusetts!!Estimate","Shelburne Falls CDP, Massachusetts!!Margin of Error","Shirley CDP, Massachusetts!!Estimate","Shirley CDP, Massachusetts!!Margin of Error","Siasconset CDP, Massachusetts!!Estimate","Siasconset CDP, Massachusetts!!Margin of Error","Smith Mills CDP, Massachusetts!!Estimate","Smith Mills CDP, Massachusetts!!Margin of Error","Somerset CDP, Massachusetts!!Estimate","Somerset CDP, Massachusetts!!Margin of Error","Somerville city, Massachusetts!!Estimate","Somerville city, Massachusetts!!Margin of Error","South Amherst CDP, Massachusetts!!Estimate","South Amherst CDP, Massachusetts!!Margin of Error","South Ashburnham CDP, Massachusetts!!Estimate","South Ashburnham CDP, Massachusetts!!Margin of Error","Southbridge Town city, Massachusetts!!Estimate","Southbridge Town city, Massachusetts!!Margin of Error","South Deerfield CDP, Massachusetts!!Estimate","South Deerfield CDP, Massachusetts!!Margin of Error","South Dennis CDP, Massachusetts!!Estimate","South Dennis CDP, Massachusetts!!Margin of Error","South Duxbury CDP, Massachusetts!!Estimate","South Duxbury CDP, Massachusetts!!Margin of Error","South Lancaster CDP, Massachusetts!!Estimate","South Lancaster CDP, Massachusetts!!Margin of Error","South Yarmouth CDP, Massachusetts!!Estimate","South Yarmouth CDP, Massachusetts!!Margin of Error","Spencer CDP, Massachusetts!!Estimate","Spencer CDP, Massachusetts!!Margin of Error","Springfield city, Massachusetts!!Estimate","Springfield city, Massachusetts!!Margin of Error","Stoneham CDP, Massachusetts!!Estimate","Stoneham CDP, Massachusetts!!Margin of Error","Sturbridge CDP, Massachusetts!!Estimate","Sturbridge CDP, Massachusetts!!Margin of Error","Swampscott CDP, Massachusetts!!Estimate","Swampscott CDP, Massachusetts!!Margin of Error","Taunton city, Massachusetts!!Estimate","Taunton city, Massachusetts!!Margin of Error","Teaticket CDP, Massachusetts!!Estimate","Teaticket CDP, Massachusetts!!Margin of Error","The Pinehills CDP, Massachusetts!!Estimate","The Pinehills CDP, Massachusetts!!Margin of Error","Topsfield CDP, Massachusetts!!Estimate","Topsfield CDP, Massachusetts!!Margin of Error","Townsend CDP, Massachusetts!!Estimate","Townsend CDP, Massachusetts!!Margin of Error","Turners Falls CDP, Massachusetts!!Estimate","Turners Falls CDP, Massachusetts!!Margin of Error","Upton CDP, Massachusetts!!Estimate","Upton CDP, Massachusetts!!Margin of Error","Vineyard Haven CDP, Massachusetts!!Estimate","Vineyard Haven CDP, Massachusetts!!Margin of Error","Wakefield CDP, Massachusetts!!Estimate","Wakefield CDP, Massachusetts!!Margin of Error","Walpole CDP, Massachusetts!!Estimate","Walpole CDP, Massachusetts!!Margin of Error","Waltham city, Massachusetts!!Estimate","Waltham city, Massachusetts!!Margin of Error","Ware CDP, Massachusetts!!Estimate","Ware CDP, Massachusetts!!Margin of Error","Wareham Center CDP, Massachusetts!!Estimate","Wareham Center CDP, Massachusetts!!Margin of Error","Warren CDP, Massachusetts!!Estimate","Warren CDP, Massachusetts!!Margin of Error","Watertown Town city, Massachusetts!!Estimate","Watertown Town city, Massachusetts!!Margin of Error","Webster CDP, Massachusetts!!Estimate","Webster CDP, Massachusetts!!Margin of Error","Wellesley CDP, Massachusetts!!Estimate","Wellesley CDP, Massachusetts!!Margin of Error","Westborough CDP, Massachusetts!!Estimate","Westborough CDP, Massachusetts!!Margin of Error","West Brookfield CDP, Massachusetts!!Estimate","West Brookfield CDP, Massachusetts!!Margin of Error","West Chatham CDP, Massachusetts!!Estimate","West Chatham CDP, Massachusetts!!Margin of Error","West Concord CDP, Massachusetts!!Estimate","West Concord CDP, Massachusetts!!Margin of Error","West Dennis CDP, Massachusetts!!Estimate","West Dennis CDP, Massachusetts!!Margin of Error","West Falmouth CDP, Massachusetts!!Estimate","West Falmouth CDP, Massachusetts!!Margin of Error","Westfield city, Massachusetts!!Estimate","Westfield city, Massachusetts!!Margin of Error","West Springfield Town city, Massachusetts!!Estimate","West Springfield Town city, Massachusetts!!Margin of Error","West Wareham CDP, Massachusetts!!Estimate","West Wareham CDP, Massachusetts!!Margin of Error","West Yarmouth CDP, Massachusetts!!Estimate","West Yarmouth CDP, Massachusetts!!Margin of Error","Weweantic CDP, Massachusetts!!Estimate","Weweantic CDP, Massachusetts!!Margin of Error","Weymouth Town city, Massachusetts!!Estimate","Weymouth Town city, Massachusetts!!Margin of Error","White Island Shores CDP, Massachusetts!!Estimate","White Island Shores CDP, Massachusetts!!Margin of Error","Whitinsville CDP, Massachusetts!!Estimate","Whitinsville CDP, Massachusetts!!Margin of Error","Wilbraham CDP, Massachusetts!!Estimate","Wilbraham CDP, Massachusetts!!Margin of Error","Williamstown CDP, Massachusetts!!Estimate","Williamstown CDP, Massachusetts!!Margin of Error","Wilmington CDP, Massachusetts!!Estimate","Wilmington CDP, Massachusetts!!Margin of Error","Winchendon CDP, Massachusetts!!Estimate","Winchendon CDP, Massachusetts!!Margin of Error","Winchester CDP, Massachusetts!!Estimate","Winchester CDP, Massachusetts!!Margin of Error","Winthrop Town city, Massachusetts!!Estimate","Winthrop Town city, Massachusetts!!Margin of Error","Woburn city, Massachusetts!!Estimate","Woburn city, Massachusetts!!Margin of Error","Woods Hole CDP, Massachusetts!!Estimate","Woods Hole CDP, Massachusetts!!Margin of Error","Worcester city, Massachusetts!!Estimate","Worcester city, Massachusetts!!Margin of Error","Yarmouth Port CDP, Massachusetts!!Estimate","Yarmouth Port CDP, Massachusetts!!Margin of Error"
"Gini Index","0.4826","±0.0017","0.3583","±0.0227","0.3852","±0.0402","0.4182","±0.0304","0.4160","±0.0207","0.4027","±0.0193","0.5550","±0.0470","0.4971","±0.0262","0.4359","±0.0150","0.4224","±0.0219","0.4320","±0.0143","0.3690","±0.0557","0.3598","±0.0644","0.4567","±0.0182","0.4186","±0.0958","0.4565","±0.0772","0.4613","±0.0671","0.4762","±0.0157","0.4863","±0.0251","0.3137","±0.0514","0.4736","±0.0412","0.5393","±0.0051","0.4004","±0.0695","0.4103","±0.1086","0.4138","±0.0170","0.4562","±0.0749","0.3873","±0.0262","0.4608","±0.0174","0.3451","±0.0779","0.5287","±0.0152","0.4099","±0.0210","0.5256","±0.1454","0.4941","±0.0111","0.5653","±0.0669","0.4445","±0.0139","0.2009","±0.0623","0.3993","±0.0548","0.4277","±0.0155","0.4155","±0.0312","0.4238","±0.0313","0.3908","±0.0479","0.4348","±0.0210","0.4467","±0.0218","0.3111","±0.1669","0.4270","±0.0477","0.4524","±0.0640","0.3700","±0.1003","0.4735","±0.0386","0.4762","±0.0907","0.3461","±0.0513","0.4550","±0.0509","0.4151","±0.1041","0.4734","±0.0640","0.4085","±0.0300","0.3569","±0.0552","0.3931","±0.0489","0.4507","±0.0603","0.3916","±0.0871","0.4169","±0.0529","0.4241","±0.0266","0.4626","±0.0140","0.5619","±0.0670","0.4420","±0.0761","0.4176","±0.0154","0.4210","±0.0941","0.5581","±0.0982","0.4468","±0.0129","0.4157","±0.0182","0.4570","±0.0300","0.4771","±0.0213","0.3095","±0.0675","0.4294","±0.0668","0.4531","±0.0291","0.3586","±0.0671","0.6142","±0.1255","0.3059","±0.0429","0.3319","±0.0417","0.4796","±0.0802","0.5123","±0.0794","0.4161","±0.0497","0.4247","±0.0115","0.5475","±0.0489","0.3874","±0.0320","0.4162","±0.0671","0.5036","±0.0170","0.3512","±0.0526","0.4858","±0.0527","0.4857","±0.1174","0.4024","±0.0218","0.4402","±0.0271","0.3217","±0.0764","0.4905","±0.0466","0.4102","±0.0617","0.4653","±0.0167","0.3811","±0.0504","0.5609","±0.0473","0.4566","±0.0214","0.4477","±0.0180","0.4035","±0.0425","0.4350","±0.0307","0.4610","±0.0101","0.3230","±0.0534","0.4574","±0.0125","0.4795","±0.0362","0.4117","±0.0810","0.4666","±0.0199","0.4253","±0.0578","0.4944","±0.0261","0.5707","±0.0855","0.4192","±0.0210","0.4332","±0.0383","0.4812","±0.1319","0.5379","±0.1256","0.4962","±0.0879","0.4176","±0.0329","0.4630","±0.0375","0.4494","±0.0279","0.4511","±0.0250","0.4247","±0.0209","0.4413","±0.0453","0.4090","±0.0226","0.4083","±0.0518","0.3699","±0.0408","0.4476","±0.0197","0.4548","±0.1174","0.4145","±0.0383","0.3246","±0.0391","0.4844","±0.0571","0.4789","±0.0411","0.4774","±0.0210","0.4598","±0.0118","0.4645","±0.0266","0.4225","±0.0704","0.4764","±0.0108","0.4860","±0.0468","0.4892","±0.0548","0.4882","±0.0167","0.4779","±0.0583","0.3610","±0.0494","0.3685","±0.0539","0.4332","±0.0492","0.4611","±0.0642","0.4488","±0.0479","0.3792","±0.0572","0.3978","±0.0354","0.4626","±0.0406","0.3020","±0.0511","0.4327","±0.0398","0.4939","±0.0791","0.3866","±0.0709","0.4284","±0.0258","0.4153","±0.0636","0.4169","±0.0595","0.3944","±0.1101","0.3667","±0.0383","0.4662","±0.0551","0.4188","±0.0391","0.4172","±0.0242","0.4440","±0.0147","0.4745","±0.0960","0.4657","±0.0616","0.3504","±0.0308","0.4544","±0.0167","0.5164","±0.0616","0.4685","±0.0621","0.5442","±0.1629","0.0868","±0.0588","0.5325","±0.0434","0.4426","±0.0128","0.4115","±0.0292","0.3654","±0.0636","0.3910","±0.0188","0.4546","±0.0151","0.4910","±0.0332","0.3833","±0.0494","0.3409","±0.0611","0.2960","±0.0357","0.3762","±0.0316","0.4562","±0.0184","0.4734","±0.0827","0.4542","±0.0393","0.4125","±0.0196","0.4321","±0.0556","0.3777","±0.0897","0.1765","±0.1182","0.4323","±0.0501","0.4907","±0.0563","0.3894","±0.1052","0.2589","±0.1309","0.4413","±0.0413","0.4081","±0.0382","0.4244","±0.0115","0.4631","±0.0596","0.2343","±0.0643","0.4454","±0.0256","0.4728","±0.1043","0.4019","±0.0382","0.4956","±0.0484","0.4150","±0.0909","0.3842","±0.0252","0.4196","±0.0401","0.4823","±0.0103","0.4073","±0.0193","0.4217","±0.1245","0.4395","±0.0268","0.4411","±0.0154","0.4735","±0.0859","0.5068","±0.0751","0.4124","±0.0566","0.4170","±0.0706","0.4505","±0.0504","0.4335","±0.0515","0.4891","±0.1155","0.4356","±0.0309","0.4600","±0.0445","0.4114","±0.0115","0.4581","±0.0426","0.4579","±0.0794","0.4714","±0.1131","0.4167","±0.0207","0.4320","±0.0302","0.4937","±0.0181","0.4438","±0.0452","0.4469","±0.1206","0.4606","±0.0779","0.4615","±0.0361","0.5057","±0.0522","0.4216","±0.0840","0.4336","±0.0168","0.4734","±0.0209","0.4435","±0.0512","0.4137","±0.0432","0.3527","±0.0637","0.4006","±0.0137","0.2678","±0.0659","0.4066","±0.0407","0.4250","±0.0543","0.4596","±0.0462","0.3911","±0.0289","0.4912","±0.0971","0.4570","±0.0180","0.4765","±0.0223","0.4048","±0.0185","0.6508","±0.1995","0.4931","±0.0098","0.4575","±0.0356"
